geoid,name,county_name,state,state_name,county_short,DMA,county_upper,cbsa_code,cbsa_title
35029,"Luna County, New Mexico",Luna County,NM,New Mexico,Luna,NA,LUNA,19700,"Deming, NM"
35055,"Taos County, New Mexico",Taos County,NM,New Mexico,Taos,NA,TAOS,45340,"Taos, NM"
35007,"Colfax County, New Mexico",Colfax County,NM,New Mexico,Colfax,NA,COLFAX,NA,NA
35021,"Harding County, New Mexico",Harding County,NM,New Mexico,Harding,NA,HARDING,NA,NA
35037,"Quay County, New Mexico",Quay County,NM,New Mexico,Quay,NA,QUAY,NA,NA
28103,"Noxubee County, Mississippi",Noxubee County,MS,Mississippi,Noxubee,NA,NOXUBEE,NA,NA
28137,"Tate County, Mississippi",Tate County,MS,Mississippi,Tate,NA,TATE,32820,"Memphis, TN-MS-AR"
28107,"Panola County, Mississippi",Panola County,MS,Mississippi,Panola,NA,PANOLA,NA,NA
28161,"Yalobusha County, Mississippi",Yalobusha County,MS,Mississippi,Yalobusha,NA,YALOBUSHA,NA,NA
19189,"Winnebago County, Iowa",Winnebago County,IA,Iowa,Winnebago,NA,WINNEBAGO,NA,NA
19165,"Shelby County, Iowa",Shelby County,IA,Iowa,Shelby,NA,SHELBY,NA,NA
19007,"Appanoose County, Iowa",Appanoose County,IA,Iowa,Appanoose,NA,APPANOOSE,NA,NA
19095,"Iowa County, Iowa",Iowa County,IA,Iowa,Iowa,NA,IOWA,NA,NA
19145,"Page County, Iowa",Page County,IA,Iowa,Page,NA,PAGE,NA,NA
19191,"Winneshiek County, Iowa",Winneshiek County,IA,Iowa,Winneshiek,NA,WINNESHIEK,NA,NA
19155,"Pottawattamie County, Iowa",Pottawattamie County,IA,Iowa,Pottawattamie,NA,POTTAWATTAMIE,36540,"Omaha-Council Bluffs, NE-IA"
19127,"Marshall County, Iowa",Marshall County,IA,Iowa,Marshall,NA,MARSHALL,32260,"Marshalltown, IA"
19015,"Boone County, Iowa",Boone County,IA,Iowa,Boone,NA,BOONE,11180,"Ames, IA"
19021,"Buena Vista County, Iowa",Buena Vista County,IA,Iowa,Buena Vista,NA,BUENA VISTA,44740,"Storm Lake, IA"
19089,"Howard County, Iowa",Howard County,IA,Iowa,Howard,NA,HOWARD,NA,NA
19077,"Guthrie County, Iowa",Guthrie County,IA,Iowa,Guthrie,NA,GUTHRIE,19780,"Des Moines-West Des Moines, IA"
19091,"Humboldt County, Iowa",Humboldt County,IA,Iowa,Humboldt,NA,HUMBOLDT,NA,NA
19121,"Madison County, Iowa",Madison County,IA,Iowa,Madison,NA,MADISON,19780,"Des Moines-West Des Moines, IA"
05073,"Lafayette County, Arkansas",Lafayette County,AR,Arkansas,Lafayette,NA,LAFAYETTE,NA,NA
05107,"Phillips County, Arkansas",Phillips County,AR,Arkansas,Phillips,NA,PHILLIPS,25760,"Helena-West Helena, AR"
05149,"Yell County, Arkansas",Yell County,AR,Arkansas,Yell,NA,YELL,40780,"Russellville, AR"
05011,"Bradley County, Arkansas",Bradley County,AR,Arkansas,Bradley,NA,BRADLEY,NA,NA
05113,"Polk County, Arkansas",Polk County,AR,Arkansas,Polk,NA,POLK,NA,NA
05103,"Ouachita County, Arkansas",Ouachita County,AR,Arkansas,Ouachita,NA,OUACHITA,15780,"Camden, AR"
05081,"Little River County, Arkansas",Little River County,AR,Arkansas,Little River,NA,LITTLE RIVER,45500,"Texarkana, TX-AR"
05091,"Miller County, Arkansas",Miller County,AR,Arkansas,Miller,NA,MILLER,45500,"Texarkana, TX-AR"
05145,"White County, Arkansas",White County,AR,Arkansas,White,NA,WHITE,42620,"Searcy, AR"
06033,"Lake County, California",Lake County,CA,California,Lake,NA,LAKE,17340,"Clearlake, CA"
06115,"Yuba County, California",Yuba County,CA,California,Yuba,NA,YUBA,49700,"Yuba City, CA"
06035,"Lassen County, California",Lassen County,CA,California,Lassen,NA,LASSEN,45000,"Susanville, CA"
06097,"Sonoma County, California",Sonoma County,CA,California,Sonoma,SAN FRANCISCO,SONOMA,42220,"Santa Rosa-Petaluma, CA"
06025,"Imperial County, California",Imperial County,CA,California,Imperial,NA,IMPERIAL,20940,"El Centro, CA"
06001,"Alameda County, California",Alameda County,CA,California,Alameda,SAN FRANCISCO,ALAMEDA,41860,"San Francisco-Oakland-Berkeley, CA"
06055,"Napa County, California",Napa County,CA,California,Napa,SAN FRANCISCO,NAPA,34900,"Napa, CA"
06091,"Sierra County, California",Sierra County,CA,California,Sierra,NA,SIERRA,NA,NA
06113,"Yolo County, California",Yolo County,CA,California,Yolo,NA,YOLO,40900,"Sacramento-Roseville-Folsom, CA"
06057,"Nevada County, California",Nevada County,CA,California,Nevada,NA,NEVADA,46020,"Truckee-Grass Valley, CA"
06045,"Mendocino County, California",Mendocino County,CA,California,Mendocino,SAN FRANCISCO,MENDOCINO,46380,"Ukiah, CA"
06037,"Los Angeles County, California",Los Angeles County,CA,California,Los Angeles,LOS ANGELES,LOS ANGELES,31080,"Los Angeles-Long Beach-Anaheim, CA"
06085,"Santa Clara County, California",Santa Clara County,CA,California,Santa Clara,SAN FRANCISCO,SANTA CLARA,41940,"San Jose-Sunnyvale-Santa Clara, CA"
06093,"Siskiyou County, California",Siskiyou County,CA,California,Siskiyou,NA,SISKIYOU,NA,NA
06015,"Del Norte County, California",Del Norte County,CA,California,Del Norte,NA,DEL NORTE,18860,"Crescent City, CA"
08015,"Chaffee County, Colorado",Chaffee County,CO,Colorado,Chaffee,NA,CHAFFEE,NA,NA
08045,"Garfield County, Colorado",Garfield County,CO,Colorado,Garfield,NA,GARFIELD,24060,"Glenwood Springs, CO"
08059,"Jefferson County, Colorado",Jefferson County,CO,Colorado,Jefferson,NA,JEFFERSON,19740,"Denver-Aurora-Lakewood, CO"
08103,"Rio Blanco County, Colorado",Rio Blanco County,CO,Colorado,Rio Blanco,NA,RIO BLANCO,NA,NA
08021,"Conejos County, Colorado",Conejos County,CO,Colorado,Conejos,NA,CONEJOS,NA,NA
08001,"Adams County, Colorado",Adams County,CO,Colorado,Adams,NA,ADAMS,19740,"Denver-Aurora-Lakewood, CO"
08037,"Eagle County, Colorado",Eagle County,CO,Colorado,Eagle,NA,EAGLE,20780,"Edwards, CO"
08081,"Moffat County, Colorado",Moffat County,CO,Colorado,Moffat,NA,MOFFAT,18780,"Craig, CO"
08017,"Cheyenne County, Colorado",Cheyenne County,CO,Colorado,Cheyenne,NA,CHEYENNE,NA,NA
01101,"Montgomery County, Alabama",Montgomery County,AL,Alabama,Montgomery,NA,MONTGOMERY,33860,"Montgomery, AL"
01095,"Marshall County, Alabama",Marshall County,AL,Alabama,Marshall,NA,MARSHALL,10700,"Albertville, AL"
01009,"Blount County, Alabama",Blount County,AL,Alabama,Blount,NA,BLOUNT,13820,"Birmingham-Hoover, AL"
01067,"Henry County, Alabama",Henry County,AL,Alabama,Henry,NA,HENRY,20020,"Dothan, AL"
01089,"Madison County, Alabama",Madison County,AL,Alabama,Madison,NA,MADISON,26620,"Huntsville, AL"
01001,"Autauga County, Alabama",Autauga County,AL,Alabama,Autauga,NA,AUTAUGA,33860,"Montgomery, AL"
01123,"Tallapoosa County, Alabama",Tallapoosa County,AL,Alabama,Tallapoosa,NA,TALLAPOOSA,10760,"Alexander City, AL"
01061,"Geneva County, Alabama",Geneva County,AL,Alabama,Geneva,NA,GENEVA,20020,"Dothan, AL"
01131,"Wilcox County, Alabama",Wilcox County,AL,Alabama,Wilcox,NA,WILCOX,NA,NA
02016,"Aleutians West Census Area, Alaska",Aleutians West,AK,Alaska,Aleutians West,NA,ALEUTIANS WEST,NA,NA
02060,"Bristol Bay Borough, Alaska",Bristol Bay,AK,Alaska,Bristol Bay,NA,BRISTOL BAY,NA,NA
02150,"Kodiak Island Borough, Alaska",Kodiak Island,AK,Alaska,Kodiak Island,NA,KODIAK ISLAND,NA,NA
02188,"Northwest Arctic Borough, Alaska",Northwest Arctic,AK,Alaska,Northwest Arctic,NA,NORTHWEST ARCTIC,NA,NA
47107,"McMinn County, Tennessee",McMinn County,TN,Tennessee,McMinn,NA,MCMINN,11940,"Athens, TN"
47117,"Marshall County, Tennessee",Marshall County,TN,Tennessee,Marshall,NA,MARSHALL,30280,"Lewisburg, TN"
47143,"Rhea County, Tennessee",Rhea County,TN,Tennessee,Rhea,NA,RHEA,19420,"Dayton, TN"
47151,"Scott County, Tennessee",Scott County,TN,Tennessee,Scott,NA,SCOTT,NA,NA
47001,"Anderson County, Tennessee",Anderson County,TN,Tennessee,Anderson,NA,ANDERSON,28940,"Knoxville, TN"
47049,"Fentress County, Tennessee",Fentress County,TN,Tennessee,Fentress,NA,FENTRESS,NA,NA
47053,"Gibson County, Tennessee",Gibson County,TN,Tennessee,Gibson,NA,GIBSON,27180,"Jackson, TN"
47069,"Hardeman County, Tennessee",Hardeman County,TN,Tennessee,Hardeman,NA,HARDEMAN,NA,NA
47105,"Loudon County, Tennessee",Loudon County,TN,Tennessee,Loudon,NA,LOUDON,28940,"Knoxville, TN"
47149,"Rutherford County, Tennessee",Rutherford County,TN,Tennessee,Rutherford,NA,RUTHERFORD,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47159,"Smith County, Tennessee",Smith County,TN,Tennessee,Smith,NA,SMITH,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47189,"Wilson County, Tennessee",Wilson County,TN,Tennessee,Wilson,NA,WILSON,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47171,"Unicoi County, Tennessee",Unicoi County,TN,Tennessee,Unicoi,NA,UNICOI,27740,"Johnson City, TN"
35027,"Lincoln County, New Mexico",Lincoln County,NM,New Mexico,Lincoln,NA,LINCOLN,40760,"Ruidoso, NM"
35005,"Chaves County, New Mexico",Chaves County,NM,New Mexico,Chaves,NA,CHAVES,40740,"Roswell, NM"
35025,"Lea County, New Mexico",Lea County,NM,New Mexico,Lea,NA,LEA,26020,"Hobbs, NM"
35049,"Santa Fe County, New Mexico",Santa Fe County,NM,New Mexico,Santa Fe,NA,SANTA FE,42140,"Santa Fe, NM"
35059,"Union County, New Mexico",Union County,NM,New Mexico,Union,NA,UNION,NA,NA
35051,"Sierra County, New Mexico",Sierra County,NM,New Mexico,Sierra,NA,SIERRA,NA,NA
35053,"Socorro County, New Mexico",Socorro County,NM,New Mexico,Socorro,NA,SOCORRO,NA,NA
35041,"Roosevelt County, New Mexico",Roosevelt County,NM,New Mexico,Roosevelt,NA,ROOSEVELT,38780,"Portales, NM"
35013,"Doña Ana County, New Mexico",Dona Ana County,NM,New Mexico,Dona Ana,NA,DONA ANA,29740,"Las Cruces, NM"
35028,"Los Alamos County, New Mexico",Los Alamos County,NM,New Mexico,Los Alamos,NA,LOS ALAMOS,31060,"Los Alamos, NM"
35039,"Rio Arriba County, New Mexico",Rio Arriba County,NM,New Mexico,Rio Arriba,NA,RIO ARRIBA,21580,"Española, NM"
35047,"San Miguel County, New Mexico",San Miguel County,NM,New Mexico,San Miguel,NA,SAN MIGUEL,29780,"Las Vegas, NM"
35061,"Valencia County, New Mexico",Valencia County,NM,New Mexico,Valencia,NA,VALENCIA,10740,"Albuquerque, NM"
35057,"Torrance County, New Mexico",Torrance County,NM,New Mexico,Torrance,NA,TORRANCE,10740,"Albuquerque, NM"
35001,"Bernalillo County, New Mexico",Bernalillo County,NM,New Mexico,Bernalillo,NA,BERNALILLO,10740,"Albuquerque, NM"
35035,"Otero County, New Mexico",Otero County,NM,New Mexico,Otero,NA,OTERO,10460,"Alamogordo, NM"
35006,"Cibola County, New Mexico",Cibola County,NM,New Mexico,Cibola,NA,CIBOLA,24380,"Grants, NM"
35011,"De Baca County, New Mexico",De Baca County,NM,New Mexico,De Baca,NA,DE BACA,NA,NA
35019,"Guadalupe County, New Mexico",Guadalupe County,NM,New Mexico,Guadalupe,NA,GUADALUPE,NA,NA
35003,"Catron County, New Mexico",Catron County,NM,New Mexico,Catron,NA,CATRON,NA,NA
36005,"Bronx County, New York",Bronx County,NY,New York,Bronx,NEW YORK,BRONX,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36067,"Onondaga County, New York",Onondaga County,NY,New York,Onondaga,NA,ONONDAGA,45060,"Syracuse, NY"
36019,"Clinton County, New York",Clinton County,NY,New York,Clinton,NA,CLINTON,38460,"Plattsburgh, NY"
36099,"Seneca County, New York",Seneca County,NY,New York,Seneca,NA,SENECA,42900,"Seneca Falls, NY"
36079,"Putnam County, New York",Putnam County,NY,New York,Putnam,NEW YORK,PUTNAM,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36043,"Herkimer County, New York",Herkimer County,NY,New York,Herkimer,NA,HERKIMER,46540,"Utica-Rome, NY"
36069,"Ontario County, New York",Ontario County,NY,New York,Ontario,NA,ONTARIO,40380,"Rochester, NY"
36101,"Steuben County, New York",Steuben County,NY,New York,Steuben,NA,STEUBEN,18500,"Corning, NY"
36041,"Hamilton County, New York",Hamilton County,NY,New York,Hamilton,NA,HAMILTON,NA,NA
36013,"Chautauqua County, New York",Chautauqua County,NY,New York,Chautauqua,NA,CHAUTAUQUA,27460,"Jamestown-Dunkirk-Fredonia, NY"
36047,"Kings County, New York",Kings County,NY,New York,Kings,NEW YORK,KINGS,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36107,"Tioga County, New York",Tioga County,NY,New York,Tioga,NA,TIOGA,13780,"Binghamton, NY"
36073,"Orleans County, New York",Orleans County,NY,New York,Orleans,NA,ORLEANS,40380,"Rochester, NY"
36091,"Saratoga County, New York",Saratoga County,NY,New York,Saratoga,NA,SARATOGA,10580,"Albany-Schenectady-Troy, NY"
36021,"Columbia County, New York",Columbia County,NY,New York,Columbia,NA,COLUMBIA,26460,"Hudson, NY"
36049,"Lewis County, New York",Lewis County,NY,New York,Lewis,NA,LEWIS,NA,NA
36119,"Westchester County, New York",Westchester County,NY,New York,Westchester,NEW YORK,WESTCHESTER,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36025,"Delaware County, New York",Delaware County,NY,New York,Delaware,NA,DELAWARE,NA,NA
36057,"Montgomery County, New York",Montgomery County,NY,New York,Montgomery,NA,MONTGOMERY,11220,"Amsterdam, NY"
36085,"Richmond County, New York",Richmond County,NY,New York,Richmond,NEW YORK,RICHMOND,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36089,"St. Lawrence County, New York",St. Lawrence County,NY,New York,St. Lawrence,NA,ST LAWRENCE,36300,"Ogdensburg-Massena, NY"
36109,"Tompkins County, New York",Tompkins County,NY,New York,Tompkins,NA,TOMPKINS,27060,"Ithaca, NY"
36113,"Warren County, New York",Warren County,NY,New York,Warren,NA,WARREN,24020,"Glens Falls, NY"
36023,"Cortland County, New York",Cortland County,NY,New York,Cortland,NA,CORTLAND,18660,"Cortland, NY"
36027,"Dutchess County, New York",Dutchess County,NY,New York,Dutchess,NEW YORK,DUTCHESS,39100,"Poughkeepsie-Newburgh-Middletown, NY"
56031,"Platte County, Wyoming",Platte County,WY,Wyoming,Platte,NA,PLATTE,NA,NA
56033,"Sheridan County, Wyoming",Sheridan County,WY,Wyoming,Sheridan,NA,SHERIDAN,43260,"Sheridan, WY"
56003,"Big Horn County, Wyoming",Big Horn County,WY,Wyoming,Big Horn,NA,BIG HORN,NA,NA
56011,"Crook County, Wyoming",Crook County,WY,Wyoming,Crook,NA,CROOK,23940,"Gillette, WY"
56029,"Park County, Wyoming",Park County,WY,Wyoming,Park,NA,PARK,NA,NA
56001,"Albany County, Wyoming",Albany County,WY,Wyoming,Albany,NA,ALBANY,29660,"Laramie, WY"
56007,"Carbon County, Wyoming",Carbon County,WY,Wyoming,Carbon,NA,CARBON,NA,NA
56015,"Goshen County, Wyoming",Goshen County,WY,Wyoming,Goshen,NA,GOSHEN,NA,NA
56041,"Uinta County, Wyoming",Uinta County,WY,Wyoming,Uinta,NA,UINTA,21740,"Evanston, WY"
56043,"Washakie County, Wyoming",Washakie County,WY,Wyoming,Washakie,NA,WASHAKIE,NA,NA
56017,"Hot Springs County, Wyoming",Hot Springs County,WY,Wyoming,Hot Springs,NA,HOT SPRINGS,NA,NA
56013,"Fremont County, Wyoming",Fremont County,WY,Wyoming,Fremont,NA,FREMONT,40180,"Riverton, WY"
56035,"Sublette County, Wyoming",Sublette County,WY,Wyoming,Sublette,NA,SUBLETTE,NA,NA
56045,"Weston County, Wyoming",Weston County,WY,Wyoming,Weston,NA,WESTON,23940,"Gillette, WY"
36055,"Monroe County, New York",Monroe County,NY,New York,Monroe,NA,MONROE,40380,"Rochester, NY"
36065,"Oneida County, New York",Oneida County,NY,New York,Oneida,NA,ONEIDA,46540,"Utica-Rome, NY"
36111,"Ulster County, New York",Ulster County,NY,New York,Ulster,NEW YORK,ULSTER,28740,"Kingston, NY"
36015,"Chemung County, New York",Chemung County,NY,New York,Chemung,NA,CHEMUNG,21300,"Elmira, NY"
36051,"Livingston County, New York",Livingston County,NY,New York,Livingston,NA,LIVINGSTON,40380,"Rochester, NY"
36077,"Otsego County, New York",Otsego County,NY,New York,Otsego,NA,OTSEGO,36580,"Oneonta, NY"
36039,"Greene County, New York",Greene County,NY,New York,Greene,NA,GREENE,NA,NA
36001,"Albany County, New York",Albany County,NY,New York,Albany,NA,ALBANY,10580,"Albany-Schenectady-Troy, NY"
36003,"Allegany County, New York",Allegany County,NY,New York,Allegany,NA,ALLEGANY,NA,NA
36009,"Cattaraugus County, New York",Cattaraugus County,NY,New York,Cattaraugus,NA,CATTARAUGUS,36460,"Olean, NY"
36053,"Madison County, New York",Madison County,NY,New York,Madison,NA,MADISON,45060,"Syracuse, NY"
36093,"Schenectady County, New York",Schenectady County,NY,New York,Schenectady,NA,SCHENECTADY,10580,"Albany-Schenectady-Troy, NY"
36037,"Genesee County, New York",Genesee County,NY,New York,Genesee,NA,GENESEE,12860,"Batavia, NY"
36123,"Yates County, New York",Yates County,NY,New York,Yates,NA,YATES,40380,"Rochester, NY"
37079,"Greene County, North Carolina",Greene County,NC,North Carolina,Greene,NA,GREENE,NA,NA
37121,"Mitchell County, North Carolina",Mitchell County,NC,North Carolina,Mitchell,NA,MITCHELL,NA,NA
37041,"Chowan County, North Carolina",Chowan County,NC,North Carolina,Chowan,NA,CHOWAN,NA,NA
37005,"Alleghany County, North Carolina",Alleghany County,NC,North Carolina,Alleghany,NA,ALLEGHANY,NA,NA
37027,"Caldwell County, North Carolina",Caldwell County,NC,North Carolina,Caldwell,NA,CALDWELL,25860,"Hickory-Lenoir-Morganton, NC"
37035,"Catawba County, North Carolina",Catawba County,NC,North Carolina,Catawba,NA,CATAWBA,25860,"Hickory-Lenoir-Morganton, NC"
37045,"Cleveland County, North Carolina",Cleveland County,NC,North Carolina,Cleveland,NA,CLEVELAND,43140,"Shelby, NC"
37049,"Craven County, North Carolina",Craven County,NC,North Carolina,Craven,NA,CRAVEN,35100,"New Bern, NC"
37065,"Edgecombe County, North Carolina",Edgecombe County,NC,North Carolina,Edgecombe,RALEIGH,EDGECOMBE,40580,"Rocky Mount, NC"
37077,"Granville County, North Carolina",Granville County,NC,North Carolina,Granville,RALEIGH,GRANVILLE,20500,"Durham-Chapel Hill, NC"
37085,"Harnett County, North Carolina",Harnett County,NC,North Carolina,Harnett,RALEIGH,HARNETT,22180,"Fayetteville, NC"
37093,"Hoke County, North Carolina",Hoke County,NC,North Carolina,Hoke,RALEIGH,HOKE,22180,"Fayetteville, NC"
37089,"Henderson County, North Carolina",Henderson County,NC,North Carolina,Henderson,NA,HENDERSON,11700,"Asheville, NC"
37095,"Hyde County, North Carolina",Hyde County,NC,North Carolina,Hyde,NA,HYDE,NA,NA
37097,"Iredell County, North Carolina",Iredell County,NC,North Carolina,Iredell,NA,IREDELL,16740,"Charlotte-Concord-Gastonia, NC-SC"
37119,"Mecklenburg County, North Carolina",Mecklenburg County,NC,North Carolina,Mecklenburg,NA,MECKLENBURG,16740,"Charlotte-Concord-Gastonia, NC-SC"
37131,"Northampton County, North Carolina",Northampton County,NC,North Carolina,Northampton,NA,NORTHAMPTON,40260,"Roanoke Rapids, NC"
37147,"Pitt County, North Carolina",Pitt County,NC,North Carolina,Pitt,NA,PITT,24780,"Greenville, NC"
37159,"Rowan County, North Carolina",Rowan County,NC,North Carolina,Rowan,NA,ROWAN,16740,"Charlotte-Concord-Gastonia, NC-SC"
37181,"Vance County, North Carolina",Vance County,NC,North Carolina,Vance,RALEIGH,VANCE,25780,"Henderson, NC"
37039,"Cherokee County, North Carolina",Cherokee County,NC,North Carolina,Cherokee,NA,CHEROKEE,NA,NA
37053,"Currituck County, North Carolina",Currituck County,NC,North Carolina,Currituck,NA,CURRITUCK,47260,"Virginia Beach-Norfolk-Newport News, VA-NC"
37179,"Union County, North Carolina",Union County,NC,North Carolina,Union,NA,UNION,16740,"Charlotte-Concord-Gastonia, NC-SC"
37193,"Wilkes County, North Carolina",Wilkes County,NC,North Carolina,Wilkes,NA,WILKES,35900,"North Wilkesboro, NC"
37127,"Nash County, North Carolina",Nash County,NC,North Carolina,Nash,RALEIGH,NASH,40580,"Rocky Mount, NC"
37003,"Alexander County, North Carolina",Alexander County,NC,North Carolina,Alexander,NA,ALEXANDER,25860,"Hickory-Lenoir-Morganton, NC"
37055,"Dare County, North Carolina",Dare County,NC,North Carolina,Dare,NA,DARE,28620,"Kill Devil Hills, NC"
37185,"Warren County, North Carolina",Warren County,NC,North Carolina,Warren,RALEIGH,WARREN,NA,NA
37195,"Wilson County, North Carolina",Wilson County,NC,North Carolina,Wilson,RALEIGH,WILSON,48980,"Wilson, NC"
37073,"Gates County, North Carolina",Gates County,NC,North Carolina,Gates,NA,GATES,47260,"Virginia Beach-Norfolk-Newport News, VA-NC"
37075,"Graham County, North Carolina",Graham County,NC,North Carolina,Graham,NA,GRAHAM,NA,NA
37115,"Madison County, North Carolina",Madison County,NC,North Carolina,Madison,NA,MADISON,11700,"Asheville, NC"
37137,"Pamlico County, North Carolina",Pamlico County,NC,North Carolina,Pamlico,NA,PAMLICO,35100,"New Bern, NC"
37149,"Polk County, North Carolina",Polk County,NC,North Carolina,Polk,NA,POLK,NA,NA
37151,"Randolph County, North Carolina",Randolph County,NC,North Carolina,Randolph,NA,RANDOLPH,24660,"Greensboro-High Point, NC"
37169,"Stokes County, North Carolina",Stokes County,NC,North Carolina,Stokes,NA,STOKES,49180,"Winston-Salem, NC"
37187,"Washington County, North Carolina",Washington County,NC,North Carolina,Washington,NA,WASHINGTON,NA,NA
37043,"Clay County, North Carolina",Clay County,NC,North Carolina,Clay,NA,CLAY,NA,NA
37051,"Cumberland County, North Carolina",Cumberland County,NC,North Carolina,Cumberland,RALEIGH,CUMBERLAND,22180,"Fayetteville, NC"
37081,"Guilford County, North Carolina",Guilford County,NC,North Carolina,Guilford,NA,GUILFORD,24660,"Greensboro-High Point, NC"
37099,"Jackson County, North Carolina",Jackson County,NC,North Carolina,Jackson,NA,JACKSON,19000,"Cullowhee, NC"
37139,"Pasquotank County, North Carolina",Pasquotank County,NC,North Carolina,Pasquotank,NA,PASQUOTANK,21020,"Elizabeth City, NC"
37155,"Robeson County, North Carolina",Robeson County,NC,North Carolina,Robeson,NA,ROBESON,31300,"Lumberton, NC"
37173,"Swain County, North Carolina",Swain County,NC,North Carolina,Swain,NA,SWAIN,19000,"Cullowhee, NC"
37183,"Wake County, North Carolina",Wake County,NC,North Carolina,Wake,RALEIGH,WAKE,39580,"Raleigh-Cary, NC"
37007,"Anson County, North Carolina",Anson County,NC,North Carolina,Anson,NA,ANSON,16740,"Charlotte-Concord-Gastonia, NC-SC"
37111,"McDowell County, North Carolina",McDowell County,NC,North Carolina,McDowell,NA,MCDOWELL,32000,"Marion, NC"
37069,"Franklin County, North Carolina",Franklin County,NC,North Carolina,Franklin,RALEIGH,FRANKLIN,39580,"Raleigh-Cary, NC"
37103,"Jones County, North Carolina",Jones County,NC,North Carolina,Jones,NA,JONES,35100,"New Bern, NC"
